STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-18,,,9.62,1516,1552,0,0,0,67,76,57,,,10,350,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-19,,,7.83,1552,1552,0,0,0,66,77,55,,,170,160,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-20,,,6.93,1315,1156,0.11,0,0,67,75,58,,,120,120,,,0,,15,19.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-21,,,7.83,1108,752,0.38,0,0,63,67,59,,,20,60,,,0,,13,15,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-22,,,5.59,1340,1212,0,0,0,68,80,56,,,180,190,,,0,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-23,,,9.84,1717,1722,0,0,0,77,87,66,,,190,200,,,0,,17,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-24,,,11.86,1738,1811,0,0,0,74,83,65,,,180,180,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-25,,,12.3,1729,1729,0,0,0,70,77,63,,,180,180,,,0,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-26,,,10.07,1416,1413,0,0,0,80,88,71,,,180,180,,,0,,17.9,21,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-27,,,11.18,1740,1721,0,0,0,78,85,70,,,170,180,,,0,,21,23.9,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-28,,,15.21,1617,1621,0,0,0,76,81,70,,,180,180,,,0,,28,32,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-29,,,10.51,1417,1529,0.25,0,0,76,82,70,,,190,180,,,0,,23,28,,,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-06-30,,,10.07,653,652,0.07,0,0,74,79,68,,,20,20,,,0,,17.9,21.9,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-01,,,12.53,2242,2258,0.34,0,0,72,74,69,,,190,180,,,0,,25.1,31.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-02,,,14.99,1110,1109,0,0,0,75,79,70,,,180,180,,,0,,25.1,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-03,,,7.38,1954,1831,0,0,0,77,84,70,,,190,170,,,0,,14.1,17,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-04,,,8.5,1135,1135,0,0,0,87,97,76,,,240,250,,,0,,33.1,38.9,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-05,,,12.53,1731,1327,0,0,0,91,102,80,,,260,280,,,0,,19.9,23,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-06,,,13.42,1744,2113,0,0,0,91,99,82,,,230,280,,,0,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-07,,,13.87,839,819,0,0,0,83,93,72,,,330,320,,,0,,23,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-08,,,12.3,1401,1334,0,0,0,80,89,71,,,310,310,,,0,,28,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-09,,,9.84,1942,1940,0,0,0,76,82,69,,,190,190,,,0,,21,23.9,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-10,,,16.11,1909,1709,0,0,0,77,85,68,,,320,250,,,0,,23,29.1,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-11,,,8.5,101,1341,0,0,0,72,82,62,,,320,350,,,0,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-12,,,7.61,1044,1205,0.06,0,0,70,79,61,,,120,120,,,0,,17,19.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-13,,,9.62,818,816,0.06,0,0,69,77,61,,,50,50,,,0,,19.9,23,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-14,,,4.47,1222,1222,0,0,0,68,74,61,,,180,180,,,0,,11,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-15,,,9.17,1716,1715,0,0,0,72,84,59,,,190,190,,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-16,,,11.18,1508,1541,0,0,0,79,89,69,,,180,190,,,0,,21,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-17,,,12.97,1540,1525,0,0,0,81,89,73,,,190,180,,,0,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-18,,,11.41,1712,1534,0,0,0,83,92,74,,,180,190,,,0,,21.9,25.9,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-19,,,7.16,1716,1715,0.48,0,0,82,90,73,,,270,280,,,0,,29.1,33.1,,,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-20,,,8.05,836,845,0,0,0,77,82,71,,,20,40,,,0,,15,21,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-21,,,9.62,2000,2234,0,0,0,75,79,70,,,180,200,,,0,,17.9,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-22,,,8.95,1514,1517,0.09,0,0,75,78,72,,,170,180,,,0,,17,21.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-23,,,8.05,1936,1902,0,0,0,77,82,71,,,180,180,,,0,,17,21,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-24,,,10.07,1538,1537,0,0,0,82,90,73,,,190,190,,,0,,19.9,21.9,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-25,,,8.5,1611,1738,0,0,0,84,92,76,,,180,190,,,0,,17,19.9,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-26,,,8.28,1217,1216,0,0,0,83,91,75,,,360,360,,,0,,16.1,21,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-27,,,7.38,1734,1745,0,0,0,84,95,73,,,190,190,,,0,,19.9,23,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-28,,,8.05,1421,1420,0,0,0,86,97,74,,,270,260,,,0,,21,28,,,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-29,,,7.61,1701,1654,0,0,0,79,85,73,,,170,190,,,0,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-30,,,7.61,1803,1802,0,0,0,80,87,73,,,140,140,,,0,,14.1,16.1,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-07-31,,,8.95,1907,1643,0,0,0,79,84,74,,,170,160,,,0,,16.1,21,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-01,,,9.4,2257,1334,0.03,0,0,87,97,77,,,360,300,,,0,,17,25.1,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-02,,,10.29,2252,2318,0,0,0,81,89,72,,,20,20,,,0,,17.9,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-03,,,10.74,809,807,0,0,0,77,84,70,,,20,360,,,0,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-04,,,9.17,1630,1539,0,0,0,76,83,68,,,140,140,,,0,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-05,,,9.17,1500,1459,0.64,0,0,76,85,66,,,230,230,,,0,,31.1,38.9,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-06,,,11.41,1602,1600,0,0,0,77,84,69,,,170,180,,,0,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-07,,,12.97,1619,1716,0,0,0,77,85,69,,,180,160,,,0,,23.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-08,,,14.32,955,955,0.04,0,0,78,83,73,,,250,250,,,0,,31.1,36,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-09,,,12.97,59,231,0,0,0,74,81,66,,,320,320,,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-10,,,7.83,1540,1540,0.01,0,0,69,75,62,,,150,150,,,0,,16.1,19.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-11,,,12.75,1432,1444,0,0,0,76,81,71,,,180,170,,,0,,21.9,25.9,,,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-12,,,8.5,1425,1424,0,0,0,79,86,72,,,180,170,,,0,,16.1,17.9,,,1,,,,,,,1,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-13,,,16.11,2031,1828,0,0,0,79,84,73,,,180,180,,,0,,28,34,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-14,,,10.96,12,12,0.92,0,0,77,82,71,,,210,220,,,0,,25.1,40,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-15,,,8.72,1113,1743,0.01,0,0,75,79,70,,,350,50,,,0,,15,17.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-16,,,7.83,1754,1753,0,0,0,73,80,66,,,170,170,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-17,,,13.87,1709,1707,0,0,0,77,82,71,,,180,180,,,0,,25.1,31.1,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-18,,,10.51,1418,1545,0,0,0,82,88,75,,,300,320,,,0,,17.9,25.1,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-19,,,10.07,1631,1511,0,0,0,75,80,69,,,130,140,,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-20,,,13.42,1211,1210,0.97,0,0,69,77,61,,,80,70,,,0,,25.1,30,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-21,,,11.86,413,413,0.02,0,0,62,64,60,,,20,30,,,0,,21,23.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-22,,,6.49,1526,1801,0,0,0,67,72,62,,,20,350,,,0,,13,14.1,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-23,,,7.83,1903,1756,0,0,0,73,84,62,,,180,190,,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-24,,,8.05,1511,1529,0,0,0,74,82,66,,,190,190,,,0,,16.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-25,,,8.72,1522,1502,0.01,0,0,73,80,66,,,120,120,,,0,,16.1,19.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-26,,,9.17,618,622,0.62,0,0,77,82,71,,,110,110,,,0,,21.9,25.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-27,,,7.61,105,45,0.31,0,0,75,80,69,,,150,180,,,0,,19.9,25.9,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-28,,,10.96,1440,1440,0,0,0,80,88,71,,,220,230,,,0,,19.9,23,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-29,,,13.42,2229,1900,0,0,0,77,88,66,,,360,350,,,0,,25.1,31.1,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-30,,,14.09,1445,1445,0,0,0,66,72,60,,,20,20,,,0,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-08-31,,,12.08,931,1046,0,0,0,71,79,62,,,70,60,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-01,,,10.51,1305,1304,0,0,0,71,81,60,,,40,50,,,0,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-02,,,8.05,1740,1739,0,0,0,74,85,63,,,110,110,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-03,,,4.7,1243,1242,0,0,0,71,82,60,,,130,130,,,0,,13,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-04,,,10.29,1644,1241,0,0,0,76,83,69,,,80,110,,,0,,17,21.9,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-05,,,14.99,1335,1403,0.07,0,0,76,80,72,,,100,110,,,0,,23.9,30,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-06,,,10.74,204,204,0.05,0,0,78,82,73,,,120,120,,,0,,17,21.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-07,,,14.76,1545,1115,0,0,0,77,81,73,,,160,150,,,0,,23,29.1,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-08,,,7.16,1511,1510,0.41,0,0,74,78,69,,,250,240,,,0,,21,29.1,,,1,,1,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-09,,,7.38,1732,1732,0.13,0,0,74,78,70,,,170,180,,,0,,19.9,23,,,1,1,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-10,,,6.49,45,44,0.83,0,0,73,77,69,,,170,180,,,0,,23,25.9,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-11,,,9.4,1558,1540,0,0,0,72,80,64,,,330,10,,,0,,16.1,21.9,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-12,,,6.71,1444,1529,0,0,0,70,77,62,,,180,180,,,0,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-13,,,6.04,1503,1202,0,0,0,69,77,61,,,130,140,,,0,,14.1,17.9,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-14,,,4.25,1216,1215,0.01,0,0,69,77,60,,,130,140,,,0,,10.1,13,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-15,,,5.59,1709,1708,0.55,0,0,70,73,67,,,30,30,,,0,,14.1,17,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-16,,,19.91,1928,1613,3.27,0,0,68,76,60,,,330,110,,,0,,34,47,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-17,,,22.82,1224,1000,0,0,0,66,73,59,,,310,300,,,0,,36.9,44.1,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-18,,,7.61,1038,1241,0,0,0,66,75,56,,,300,320,,,0,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-19,,,8.05,1542,1605,0,0,0,65,75,54,,,170,160,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-20,,,9.17,1431,1557,0,0,0,67,73,61,,,150,150,,,0,,17,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-21,,,9.4,2345,2344,0.82,0,0,61,67,55,,,360,360,,,0,,23.9,29.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-22,,,17.22,2035,2034,0.01,0,0,56,60,51,,,310,310,,,0,,25.1,31.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-23,,,13.87,224,223,0,0,0,62,72,51,,,300,280,,,0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-24,,,12.53,1730,1730,0,0,0,65,73,56,,,190,190,,,0,,23.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-25,,,8.95,2054,2119,0,0,0,68,78,58,,,20,20,,,0,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-26,,,5.59,1359,1352,0,0,0,61,70,52,,,140,130,,,0,,11,15,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-27,,,5.37,1656,1032,0,0,0,64,72,55,,,130,140,,,0,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-28,,,5.59,1500,1534,0,0,0,70,75,65,,,160,160,,,0,,14.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-29,,,11.41,2342,2341,0,0,0,70,77,63,,,150,140,,,0,,19.9,25.1,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-09-30,,,17.67,513,512,0.58,0,0,65,71,59,,,160,170,,,0,,31.1,36.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-01,,,9.4,2251,2251,0,0,0,61,71,51,,,260,260,,,0,,16.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-02,,,10.29,1852,1853,0,0,0,64,71,57,,,210,210,,,0,,19.9,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-03,,,8.28,51,20,0,0,0,68,74,62,,,20,20,,,0,,314.1,214.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-04,,,11.86,845,952,0.73,0,0,60,70,49,,,250,250,,,0,,17,21,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-05,,,10.29,351,351,0.24,0,0,51,55,47,,,300,300,,,0,,16.1,16.1,,,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-06,,,13.87,2245,2245,0,0,0,55,66,44,,,350,350,,,0,,23,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-07,,,8.95,2352,2353,0,0,0,48,54,41,,,350,350,,,0,,17,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-08,,,8.95,2245,1930,0,0,0,52,61,42,,,350,180,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-09,,,11.41,252,244,0,0,0,64,69,58,,,220,220,,,0,,19.9,23.9,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-10,,,9.17,1406,1405,0.54,0,0,64,66,61,,,190,190,,,0,,21,25.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-11,,,11.18,1008,945,0,0,0,64,72,55,,,320,320,,,0,,21.9,28,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-12,,,6.93,924,853,0,0,0,56,64,48,,,20,30,,,0,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-13,,,11.63,1636,1635,0.06,0,0,61,70,51,,,170,160,,,0,,21.9,25.9,,,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-14,,,20.8,728,944,0.15,0,0,53,64,42,,,300,290,,,0,,36,42.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-15,,,5.59,2042,2043,0,0,0,47,56,37,,,170,170,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-16,,,5.37,1619,1841,0,0,0,56,68,44,,,140,160,,,0,,14.1,15,,,1,1,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-17,,,2.68,2345,2345,0.55,0,0,61,67,55,,,350,360,,,0,,16.1,17.9,,,1,1,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-18,,,18.57,1121,1123,0.27,0,0,54,62,46,,,350,350,,,0,,38.9,47,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-19,,,4.92,2352,5,0,0,0,46,52,39,,,10,10,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-20,,,6.04,1726,157,0.67,0,0,53,56,50,,,310,110,,,0,,14.1,16.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-21,,,7.83,853,1117,0,0,0,53,59,46,,,330,330,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-22,,,8.5,2340,2335,0,0,0,52,61,43,,,270,290,,,0,,19.9,23.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-23,,,15.43,1500,1500,0.06,0,0,51,56,46,,,260,250,,,0,,25.1,30,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-24,,,13.87,1806,1806,0,0,0,50,57,42,,,310,310,,,0,,25.1,30,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-25,,,12.53,130,128,0,0,0,49,56,42,,,300,300,,,0,,25.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-26,,,11.41,814,813,0,0,0,55,64,45,,,220,220,,,0,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-27,,,10.74,1504,1503,0,0,0,52,59,44,,,350,360,,,0,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-28,,,6.71,2345,29,0,0,0,45,52,38,,,220,10,,,0,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-29,,,4.92,53,53,0,0,0,54,63,44,,,230,240,,,0,,14.1,15,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1999-10-30,,,2.01,1614,1533,0,0,0,54,63,45,,,130,120,,,0,,8.9,13,,,1,1,,,,,,1,,,1,,,,,,,,,
